time_s,current_mA
4298.0,0.050105
4299.0,0.05035
4300.0,0.049947
4301.0,0.050192
4302.0,0.049789
4303.0,0.050034
4304.0,0.049631
4305.0,0.049876
4306.0,0.050473
4307.0,0.049718
4308.0,0.050315
4309.0,0.04956
4310.0,0.050157
4311.0,0.050402
4312.0,0.049999
4313.0,0.050244
4314.0,0.049841
4315.0,0.050086
4316.0,0.049683
4317.0,0.049928
4318.0,0.049525
4319.0,0.04977
4320.0,0.050367
4321.0,0.049612
4322.0,0.050209
4323.0,0.049806
4324.0,0.050051
4325.0,0.049648
4326.0,0.049893
4327.0,0.05049
4328.0,0.049735
4329.0,0.050332
4330.0,0.049577
4331.0,0.050174
4332.0,0.050419
4333.0,0.050016
4334.0,0.050261
4335.0,0.049858
4336.0,0.050103
4337.0,0.0497
4338.0,0.049945
4339.0,0.049542
4340.0,0.049787
4341.0,0.050384
4342.0,0.049629
4343.0,0.050226
4344.0,0.050471
4345.0,0.050068
4346.0,0.050313
4347.0,0.04991
4348.0,0.050155
4349.0,0.049752
4350.0,0.049997
4351.0,0.049594
4352.0,0.049839
4353.0,0.050436
4354.0,0.049681
4355.0,0.050278
4356.0,0.049523
4357.0,0.05012
4358.0,0.049717
4359.0,0.049962
4360.0,0.049559
4361.0,0.049804
4362.0,0.050401
4363.0,0.049646
4364.0,0.050243
4365.0,0.050488
4366.0,0.050085
4367.0,0.05033
4368.0,0.049927
4369.0,0.050172
4370.0,0.049769
4371.0,0.050014
4372.0,0.049611
4373.0,0.049856
4374.0,0.050453
4375.0,0.049698
4376.0,0.050295
4377.0,0.04954
4378.0,0.050137
4379.0,0.050382
4380.0,0.049979
4381.0,0.050224
4382.0,0.049821
4383.0,0.050066
4384.0,0.049663
4385.0,0.049908
4386.0,0.049505
4387.0,0.04975
4388.0,0.050347
4389.0,0.049592
4390.0,0.050189
4391.0,0.050434
4392.0,0.050031
4393.0,0.050276
4394.0,0.049873
4395.0,0.05047
4396.0,0.049715
4397.0,0.050312
4398.0,0.049557
4399.0,0.050154
4400.0,0.050399
4401.0,0.049996
4402.0,0.050241
4403.0,0.049838
4404.0,0.050083
4405.0,0.04968
4406.0,0.049925
4407.0,0.049522
4408.0,0.049767
4409.0,0.050364
4410.0,0.049609
4411.0,0.050206
4412.0,0.050451
4413.0,0.050048
4414.0,0.050293
4415.0,0.04989
4416.0,0.050135
4417.0,0.049732
4418.0,0.049977
4419.0,0.049574
4420.0,0.049819
4421.0,0.050416
4422.0,0.049661
4423.0,0.050258
4424.0,0.049503
4425.0,0.0501
4426.0,0.050345
4427.0,0.049942
4428.0,0.050187
4429.0,0.049784
4430.0,0.050381
4431.0,0.049626
4432.0,0.050223
4433.0,0.050468
4434.0,0.050065
4435.0,0.05031
4436.0,0.049907
4437.0,0.050152
4438.0,0.049749
4439.0,0.049994
4440.0,0.049591
4441.0,0.049836
4442.0,0.050433
4443.0,0.049678
4444.0,0.050275
4445.0,0.04952
4446.0,0.050117
4447.0,0.050362
4448.0,0.049959
4449.0,0.050204
4450.0,0.049801
4451.0,0.050046
4452.0,0.049643
4453.0,0.049888
4454.0,0.050485
4455.0,0.04973
4456.0,0.050327
4457.0,0.049572
4458.0,0.050169
4459.0,0.050414
4460.0,0.050011
4461.0,0.050256
4462.0,0.049853
4463.0,0.050098
4464.0,0.049695
4465.0,0.04994
4466.0,0.049537
4467.0,0.050134
4468.0,0.050379
4469.0,0.049976
4470.0,0.050221
4471.0,0.049818
4472.0,0.050063
4473.0,0.04966
4474.0,0.049905
4475.0,0.049502
4476.0,0.049747
4477.0,0.050344
4478.0,0.049589
4479.0,0.050186
4480.0,0.050431
4481.0,0.050028
4482.0,0.050273
4483.0,0.04987
4484.0,0.050115
4485.0,0.049712
4486.0,0.049957
4487.0,0.049554
4488.0,0.049799
4489.0,0.050396
4490.0,0.049641
4491.0,0.050238
4492.0,0.050483
4493.0,0.05008
4494.0,0.050325
4495.0,0.049922
4496.0,0.050167
4497.0,0.049764
4498.0,0.050009
4499.0,0.049606
4500.0,0.049851
4501.0,0.050448
4502.0,0.049693
4503.0,0.05029
4504.0,0.049887
4505.0,0.050132
4506.0,0.049729
4507.0,0.049974
4508.0,0.049571
4509.0,0.049816
4510.0,0.050413
4511.0,0.049658
4512.0,0.050255
4513.0,0.0495
4514.0,0.050097
4515.0,0.050342
4516.0,0.049939
4517.0,0.050184
4518.0,0.049781
4519.0,0.050026
4520.0,0.049623
4521.0,0.049868
4522.0,0.050465
4523.0,0.04971
4524.0,0.050307
4525.0,0.049552
4526.0,0.050149
4527.0,0.050394
4528.0,0.049991
4529.0,0.050236
4530.0,0.049833
4531.0,0.050078
4532.0,0.049675
4533.0,0.04992
4534.0,0.049517
4535.0,0.049762
4536.0,0.050359
4537.0,0.049604
4538.0,0.050201
4539.0,0.049798
4540.0,0.050043
4541.0,0.04964
4542.0,0.049885
4543.0,0.050482
4544.0,0.049727
4545.0,0.050324
4546.0,0.049569
4547.0,0.050166
4548.0,0.050411
4549.0,0.050008
4550.0,0.050253
4551.0,0.04985
4552.0,0.050095
4553.0,0.049692
4554.0,0.049937
4555.0,0.049534
4556.0,0.049779
4557.0,0.050376
4558.0,0.049621
4559.0,0.050218
4560.0,0.050463
4561.0,0.05006
4562.0,0.050305
4563.0,0.049902
4564.0,0.050147
4565.0,0.049744
4566.0,0.049989
4567.0,0.049586
4568.0,0.049831
4569.0,0.050428
4570.0,0.049673
4571.0,0.05027
4572.0,0.049515
4573.0,0.050112
4574.0,0.050357
4575.0,0.049954
4576.0,0.049551
4577.0,0.049796
4578.0,0.050393
4579.0,0.049638
4580.0,0.050235
4581.0,0.05048
4582.0,0.050077
4583.0,0.050322
4584.0,0.049919
4585.0,0.050164
4586.0,0.049761
4587.0,0.050006
4588.0,0.049603
4589.0,0.049848
4590.0,0.050445
4591.0,0.04969
4592.0,0.050287
4593.0,0.049532
4594.0,0.050129
4595.0,0.050374
4596.0,0.049971
4597.0,0.050216
4598.0,0.049813
4599.0,0.050058
4600.0,0.049655
4601.0,0.0499
4602.0,0.050497
4603.0,0.049742
4604.0,0.050339
4605.0,0.049584
4606.0,0.050181
4607.0,0.050426
4608.0,0.050023
4609.0,0.050268
4610.0,0.049865
4611.0,0.050462
4612.0,0.049707
4613.0,0.050304
4614.0,0.049549
4615.0,0.050146
4616.0,0.050391
4617.0,0.049988
4618.0,0.050233
4619.0,0.04983
4620.0,0.050075
4621.0,0.049672
4622.0,0.049917
4623.0,0.049514
4624.0,0.049759
4625.0,0.050356
4626.0,0.049601
4627.0,0.050198
4628.0,0.050443
4629.0,0.05004
4630.0,0.050285
4631.0,0.049882
4632.0,0.050127
4633.0,0.049724
4634.0,0.049969
4635.0,0.049566
4636.0,0.049811
4637.0,0.050408
4638.0,0.049653
4639.0,0.05025
4640.0,0.050495
4641.0,0.050092
4642.0,0.050337
4643.0,0.049934
4644.0,0.050179
4645.0,0.049776
4646.0,0.050021
4647.0,0.049618
4648.0,0.050215
4649.0,0.05046
4650.0,0.050057
4651.0,0.050302
4652.0,0.049899
4653.0,0.050144
4654.0,0.049741
4655.0,0.049986
4656.0,0.049583
4657.0,0.049828
4658.0,0.050425
4659.0,0.04967
4660.0,0.050267
4661.0,0.049512
4662.0,0.050109
4663.0,0.050354
4664.0,0.049951
4665.0,0.050196
4666.0,0.049793
4667.0,0.050038
4668.0,0.049635
4669.0,0.04988
4670.0,0.050477
4671.0,0.049722
4672.0,0.050319
4673.0,0.049564
4674.0,0.050161
4675.0,0.050406
4676.0,0.050003
4677.0,0.050248
4678.0,0.049845
4679.0,0.05009
4680.0,0.049687
4681.0,0.049932
4682.0,0.049529
4683.0,0.050126
4684.0,0.050371
4685.0,0.049968
4686.0,0.050213
4687.0,0.04981
4688.0,0.050055
4689.0,0.049652
4690.0,0.049897
4691.0,0.050494
4692.0,0.049739
4693.0,0.050336
4694.0,0.049581
4695.0,0.050178
4696.0,0.050423
4697.0,0.05002
4698.0,0.050265
4699.0,0.049862
4700.0,0.050107
4701.0,0.049704
4702.0,0.049949
4703.0,0.049546
4704.0,0.049791
4705.0,0.050388
4706.0,0.049633
4707.0,0.05023
4708.0,0.050475
4709.0,0.050072
4710.0,0.050317
4711.0,0.049914
4712.0,0.050159
4713.0,0.049756
4714.0,0.050001
4715.0,0.049598
4716.0,0.049843
4717.0,0.05044
4718.0,0.049685
4719.0,0.050282
4720.0,0.049879
4721.0,0.050124
4722.0,0.049721
4723.0,0.049966
4724.0,0.049563
4725.0,0.049808
4726.0,0.050405
4727.0,0.04965
4728.0,0.050247
4729.0,0.050492
4730.0,0.050089
4731.0,0.050334
4732.0,0.049931
4733.0,0.050176
4734.0,0.049773
4735.0,0.050018
4736.0,0.049615
4737.0,0.04986
4738.0,0.050457
4739.0,0.049702
4740.0,0.050299
4741.0,0.049544
4742.0,0.050141
4743.0,0.050386
4744.0,0.049983
4745.0,0.050228
4746.0,0.049825
4747.0,0.05007
4748.0,0.049667
4749.0,0.049912
4750.0,0.049509
4751.0,0.049754
4752.0,0.050351
4753.0,0.049596
4754.0,0.050193
4755.0,0.04979
4756.0,0.050035
4757.0,0.049632
4758.0,0.049877
4759.0,0.050474
4760.0,0.049719
4761.0,0.050316
4762.0,0.049561
4763.0,0.050158
4764.0,0.050403
4765.0,0.05
4766.0,0.050245
4767.0,0.049842
4768.0,0.050087
4769.0,0.049684
4770.0,0.049929
4771.0,0.049526
4772.0,0.049771
4773.0,0.050368
4774.0,0.049613
4775.0,0.05021
4776.0,0.050455
4777.0,0.050052
4778.0,0.050297
4779.0,0.049894
4780.0,0.050139
4781.0,0.049736
4782.0,0.049981
4783.0,0.049578
4784.0,0.049823
4785.0,0.05042
4786.0,0.049665
4787.0,0.050262
4788.0,0.049507
4789.0,0.050104
4790.0,0.050349
4791.0,0.049946
4792.0,0.049543
4793.0,0.049788
4794.0,0.050385
4795.0,0.04963
4796.0,0.050227
4797.0,0.050472
4798.0,0.050069
4799.0,0.050314
4800.0,0.049911
4801.0,0.050156
4802.0,0.049753
4803.0,0.049998
4804.0,0.049595
4805.0,0.04984
4806.0,0.050437
4807.0,0.049682
4808.0,0.050279
4809.0,0.049524
4810.0,0.050121
4811.0,0.050366
4812.0,0.049963
4813.0,0.050208
4814.0,0.049805
4815.0,0.05005
4816.0,0.049647
4817.0,0.049892
4818.0,0.050489
4819.0,0.049734
4820.0,0.050331
4821.0,0.049576
4822.0,0.050173
4823.0,0.050418
4824.0,0.050015
4825.0,0.05026
4826.0,0.049857
4827.0,0.050454
4828.0,0.049699
4829.0,0.050296
4830.0,0.049541
4831.0,0.050138
4832.0,0.050383
4833.0,0.04998
4834.0,0.050225
4835.0,0.049822
4836.0,0.050067
4837.0,0.049664
4838.0,0.049909
4839.0,0.049506
4840.0,0.049751
4841.0,0.050348
4842.0,0.049593
4843.0,0.05019
4844.0,0.050435
4845.0,0.050032
4846.0,0.050277
4847.0,0.049874
4848.0,0.050119
4849.0,0.049716
4850.0,0.049961
4851.0,0.049558
4852.0,0.049803
4853.0,0.0504
4854.0,0.049645
4855.0,0.050242
4856.0,0.050487
4857.0,0.050084
4858.0,0.050329
4859.0,0.049926
4860.0,0.050171
4861.0,0.049768
4862.0,0.050013
4863.0,0.04961
4864.0,0.050207
4865.0,0.050452
4866.0,0.050049
4867.0,0.050294
4868.0,0.049891
4869.0,0.050136
4870.0,0.049733
4871.0,0.049978
4872.0,0.049575
4873.0,0.04982
4874.0,0.050417
4875.0,0.049662
4876.0,0.050259
4877.0,0.049504
4878.0,0.050101
4879.0,0.050346
4880.0,0.049943
4881.0,0.050188
4882.0,0.049785
4883.0,0.05003
4884.0,0.049627
4885.0,0.049872
4886.0,0.050469
4887.0,0.049714
4888.0,0.050311
4889.0,0.049556
4890.0,0.050153
4891.0,0.050398
4892.0,0.049995
4893.0,0.05024
4894.0,0.049837
4895.0,0.050082
4896.0,0.049679
4897.0,0.049924
4898.0,0.049521
4899.0,0.050118
4900.0,0.050363
4901.0,0.04996
4902.0,0.050205
4903.0,0.049802
4904.0,0.050047
4905.0,0.049644
4906.0,0.049889
4907.0,0.050486
4908.0,0.049731
4909.0,0.050328
4910.0,0.049573
4911.0,0.05017
4912.0,0.050415
4913.0,0.050012
4914.0,0.050257
4915.0,0.049854
4916.0,0.050099
4917.0,0.049696
4918.0,0.049941
4919.0,0.049538
4920.0,0.049783
4921.0,0.05038
4922.0,0.049625
4923.0,0.050222
4924.0,0.050467
4925.0,0.050064
4926.0,0.050309
4927.0,0.049906
4928.0,0.050151
4929.0,0.049748
4930.0,0.049993
4931.0,0.04959
4932.0,0.049835
4933.0,0.050432
4934.0,0.049677
4935.0,0.050274
4936.0,0.049871
4937.0,0.050116
4938.0,0.049713
4939.0,0.049958
4940.0,0.049555
4941.0,0.0498
4942.0,0.050397
4943.0,0.049642
4944.0,0.050239
4945.0,0.050484
4946.0,0.050081
4947.0,0.050326
4948.0,0.049923
4949.0,0.050168
4950.0,0.049765
4951.0,0.05001
4952.0,0.049607
4953.0,0.049852
4954.0,0.050449
4955.0,0.049694
4956.0,0.050291
4957.0,0.049536
4958.0,0.050133
4959.0,0.050378
4960.0,0.049975
4961.0,0.05022
4962.0,0.049817
4963.0,0.050062
4964.0,0.049659
4965.0,0.049904
4966.0,0.049501
4967.0,0.049746
4968.0,0.050343
4969.0,0.049588
4970.0,0.050185
4971.0,0.049782
4972.0,0.050027
4973.0,0.049624
4974.0,0.049869
4975.0,0.050466
4976.0,0.049711
4977.0,0.050308
4978.0,0.049553
4979.0,0.05015
4980.0,0.050395
4981.0,0.049992
4982.0,0.050237
4983.0,0.049834
4984.0,0.050079
4985.0,0.049676
4986.0,0.049921
4987.0,0.049518
4988.0,0.049763
4989.0,0.05036
4990.0,0.049605
4991.0,0.050202
4992.0,0.050447
4993.0,0.050044
4994.0,0.050289
4995.0,0.049886
4996.0,0.050131
4997.0,0.049728
4998.0,0.049973
4999.0,0.04957
5000.0,0.049815
5001.0,0.050412
5002.0,0.049657
5003.0,0.050254
5004.0,0.050499
5005.0,0.050096
5006.0,0.050341
5007.0,0.049938
5008.0,0.049535
5009.0,0.04978
5010.0,0.050377
5011.0,0.049622
5012.0,0.050219
5013.0,0.050464
5014.0,0.050061
5015.0,0.050306
5016.0,0.049903
5017.0,0.050148
5018.0,0.049745
5019.0,0.04999
5020.0,0.049587
5021.0,0.049832
5022.0,0.050429
5023.0,0.049674
5024.0,0.050271
5025.0,0.049516
5026.0,0.050113
5027.0,0.050358
5028.0,0.049955
5029.0,0.0502
5030.0,0.049797
5031.0,0.050042
5032.0,0.049639
5033.0,0.049884
5034.0,0.050481
5035.0,0.049726
5036.0,0.050323
5037.0,0.049568
5038.0,0.050165
5039.0,0.05041
5040.0,0.050007
5041.0,0.050252
5042.0,0.049849
5043.0,0.050446
5044.0,0.049691
5045.0,0.050288
5046.0,0.049533
5047.0,0.05013
5048.0,0.050375
5049.0,0.049972
5050.0,0.050217
5051.0,0.049814
5052.0,0.050059
5053.0,0.049656
5054.0,0.049901
5055.0,0.050498
5056.0,0.049743
5057.0,0.05034
5058.0,0.049585
5059.0,0.050182
5060.0,0.050427
5061.0,0.050024
5062.0,0.050269
5063.0,0.049866
5064.0,0.050111
5065.0,0.049708
5066.0,0.049953
5067.0,0.04955
5068.0,0.049795
5069.0,0.050392
5070.0,0.049637
5071.0,0.050234
5072.0,0.050479
5073.0,0.050076
5074.0,0.050321
5075.0,0.049918
5076.0,0.050163
5077.0,0.04976
5078.0,0.050005
5079.0,0.049602
5080.0,0.050199
5081.0,0.050444
5082.0,0.050041
5083.0,0.050286
5084.0,0.049883
5085.0,0.050128
5086.0,0.049725
5087.0,0.04997
5088.0,0.049567
5089.0,0.049812
5090.0,0.050409
5091.0,0.049654
5092.0,0.050251
5093.0,0.050496
5094.0,0.050093
5095.0,0.050338
5096.0,0.049935
5097.0,0.05018
5098.0,0.049777
5099.0,0.050022
5100.0,0.049619
5101.0,0.049864
5102.0,0.050461
5103.0,0.049706
5104.0,0.050303
5105.0,0.049548
5106.0,0.050145
5107.0,0.05039
5108.0,0.049987
5109.0,0.050232
5110.0,0.049829
5111.0,0.050074
5112.0,0.049671
5113.0,0.049916
5114.0,0.049513
5115.0,0.049758
5116.0,0.050355
5117.0,0.049952
5118.0,0.050197
5119.0,0.049794
5120.0,0.050039
5121.0,0.049636
5122.0,0.049881
5123.0,0.050478
5124.0,0.049723
5125.0,0.05032
5126.0,0.049565
5127.0,0.050162
5128.0,0.050407
5129.0,0.050004
5130.0,0.050249
5131.0,0.049846
5132.0,0.050091
5133.0,0.049688
5134.0,0.049933
5135.0,0.04953
5136.0,0.049775
5137.0,0.050372
5138.0,0.049617
5139.0,0.050214
5140.0,0.050459
5141.0,0.050056
5142.0,0.050301
5143.0,0.049898
5144.0,0.050143
5145.0,0.04974
5146.0,0.049985
5147.0,0.049582
5148.0,0.049827
5149.0,0.050424
5150.0,0.049669
5151.0,0.050266
5152.0,0.049863
5153.0,0.050108
5154.0,0.049705
5155.0,0.04995
5156.0,0.049547
5157.0,0.049792
5158.0,0.050389
5159.0,0.049634
5160.0,0.050231
5161.0,0.050476
5162.0,0.050073
5163.0,0.050318
5164.0,0.049915
5165.0,0.05016
5166.0,0.049757
5167.0,0.050002
5168.0,0.049599
5169.0,0.049844
5170.0,0.050441
5171.0,0.049686
5172.0,0.050283
5173.0,0.049528
5174.0,0.050125
5175.0,0.05037
5176.0,0.049967
5177.0,0.050212
5178.0,0.049809
5179.0,0.050054
5180.0,0.049651
5181.0,0.049896
5182.0,0.050493
5183.0,0.049738
5184.0,0.050335
5185.0,0.04958
5186.0,0.050177
5187.0,0.050422
5188.0,0.050019
5189.0,0.049616
5190.0,0.049861
5191.0,0.050458
5192.0,0.049703
5193.0,0.0503
5194.0,0.049545
5195.0,0.050142
5196.0,0.050387
5197.0,0.049984
5198.0,0.050229
5199.0,0.049826
5200.0,0.050071
5201.0,0.049668
5202.0,0.049913
5203.0,0.04951
5204.0,0.049755
5205.0,0.050352
5206.0,0.049597
5207.0,0.050194
5208.0,0.050439
5209.0,0.050036
5210.0,0.050281
5211.0,0.049878
5212.0,0.050123
5213.0,0.04972
5214.0,0.049965
5215.0,0.049562
5216.0,0.049807
5217.0,0.050404
5218.0,0.049649
5219.0,0.050246
5220.0,0.050491
5221.0,0.050088
5222.0,0.050333
5223.0,0.04993
5224.0,0.049527
5225.0,0.049772
5226.0,0.050369
5227.0,0.049614
5228.0,0.050211
5229.0,0.050456
5230.0,0.050053
5231.0,0.050298
5232.0,0.049895
5233.0,0.05014
5234.0,0.049737
5235.0,0.049982
5236.0,0.049579
5237.0,0.049824
5238.0,0.050421
5239.0,0.049666
5240.0,0.050263
5241.0,0.049508
5242.0,0.050105
5243.0,0.05035
5244.0,0.049947
5245.0,0.050192
5246.0,0.049789
5247.0,0.050034
5248.0,0.049631
5249.0,0.049876
5250.0,0.050473
5251.0,0.049718
5252.0,0.050315
5253.0,0.04956
5254.0,0.050157
5255.0,0.050402
5256.0,0.049999
5257.0,0.050244
5258.0,0.049841
5259.0,0.050086
5260.0,0.049683
5261.0,0.05028
5262.0,0.049525
5263.0,0.050122
5264.0,0.050367
5265.0,0.049964
5266.0,0.050209
5267.0,0.049806
5268.0,0.050051
5269.0,0.049648
5270.0,0.049893
5271.0,0.05049
5272.0,0.049735
5273.0,0.050332
5274.0,0.049577
5275.0,0.050174
5276.0,0.050419
5277.0,0.050016
5278.0,0.050261
5279.0,0.049858
5280.0,0.050103
5281.0,0.0497
5282.0,0.049945
5283.0,0.049542
5284.0,0.049787
5285.0,0.050384
5286.0,0.049629
5287.0,0.050226
5288.0,0.050471
5289.0,0.050068
5290.0,0.050313
5291.0,0.04991
5292.0,0.050155
5293.0,0.049752
5294.0,0.049997
5295.0,0.049594
5296.0,0.050191
5297.0,0.050436
5298.0,0.050033
5299.0,0.050278
5300.0,0.049875
5301.0,0.05012
5302.0,0.049717
5303.0,0.049962
5304.0,0.049559
5305.0,0.049804
5306.0,0.050401
5307.0,0.049646
5308.0,0.050243
5309.0,0.050488
5310.0,0.050085
5311.0,0.05033
5312.0,0.049927
5313.0,0.050172
5314.0,0.049769
5315.0,0.050014
5316.0,0.049611
5317.0,0.049856
5318.0,0.050453
5319.0,0.049698
5320.0,0.050295
5321.0,0.04954
5322.0,0.050137
5323.0,0.050382
5324.0,0.049979
5325.0,0.050224
5326.0,0.049821
5327.0,0.050066
5328.0,0.049663
5329.0,0.049908
5330.0,0.049505
5331.0,0.04975
5332.0,0.050347
5333.0,0.049944
5334.0,0.050189
5335.0,0.049786
5336.0,0.050031
5337.0,0.049628
5338.0,0.049873
5339.0,0.05047
5340.0,0.049715
5341.0,0.050312
5342.0,0.049557
5343.0,0.050154
5344.0,0.050399
5345.0,0.049996
5346.0,0.050241
5347.0,0.049838
5348.0,0.050083
5349.0,0.04968
5350.0,0.049925
5351.0,0.049522
5352.0,0.049767
5353.0,0.050364
5354.0,0.049609
5355.0,0.050206
5356.0,0.050451
5357.0,0.050048
5358.0,0.050293
5359.0,0.04989
5360.0,0.050135
5361.0,0.049732
5362.0,0.049977
5363.0,0.049574
5364.0,0.049819
5365.0,0.050416
5366.0,0.049661
5367.0,0.050258
5368.0,0.049855
5369.0,0.0501
5370.0,0.049697
5371.0,0.049942
5372.0,0.049539
5373.0,0.049784
5374.0,0.050381
5375.0,0.049626
5376.0,0.050223
5377.0,0.050468
5378.0,0.050065
5379.0,0.05031
5380.0,0.049907
5381.0,0.050152
5382.0,0.049749
5383.0,0.049994
5384.0,0.049591
5385.0,0.049836
5386.0,0.050433
5387.0,0.049678
5388.0,0.050275
5389.0,0.04952
5390.0,0.050117
5391.0,0.050362
5392.0,0.049959
5393.0,0.050204
5394.0,0.049801
5395.0,0.050046
5396.0,0.049643
5397.0,0.049888
5398.0,0.050485
5399.0,0.04973
5400.0,0.050327
5401.0,0.049572
5402.0,0.050169
5403.0,0.050414
5404.0,0.050011
5405.0,0.049608
5406.0,0.049853
5407.0,0.05045
5408.0,0.049695
5409.0,0.050292
5410.0,0.049537
5411.0,0.050134
5412.0,0.050379
5413.0,0.049976
5414.0,0.050221
5415.0,0.049818
5416.0,0.050063
5417.0,0.04966
5418.0,0.049905
5419.0,0.049502
5420.0,0.049747
5421.0,0.050344
5422.0,0.049589
5423.0,0.050186
5424.0,0.050431
5425.0,0.050028
5426.0,0.050273
5427.0,0.04987
5428.0,0.050115
5429.0,0.049712
5430.0,0.049957
5431.0,0.049554
5432.0,0.049799
5433.0,0.050396
5434.0,0.049641
5435.0,0.050238
5436.0,0.050483
5437.0,0.05008
5438.0,0.050325
5439.0,0.049922
5440.0,0.049519
5441.0,0.049764
5442.0,0.050361
5443.0,0.049606
5444.0,0.050203
5445.0,0.050448
5446.0,0.050045
5447.0,0.05029
5448.0,0.049887
5449.0,0.050132
5450.0,0.049729
5451.0,0.049974
5452.0,0.049571
5453.0,0.049816
5454.0,0.050413
5455.0,0.049658
5456.0,0.050255
5457.0,0.0495
5458.0,0.050097
5459.0,0.050342
5460.0,0.049939
5461.0,0.050184
5462.0,0.049781
5463.0,0.050026
5464.0,0.049623
5465.0,0.049868
5466.0,0.050465
5467.0,0.04971
5468.0,0.050307
5469.0,0.049552
5470.0,0.050149
5471.0,0.050394
5472.0,0.049991
5473.0,0.050236
5474.0,0.049833
5475.0,0.050078
5476.0,0.049675
5477.0,0.050272
5478.0,0.049517
5479.0,0.050114
5480.0,0.050359
5481.0,0.049956
5482.0,0.050201
5483.0,0.049798
5484.0,0.050043
5485.0,0.04964
5486.0,0.049885
5487.0,0.050482
5488.0,0.049727
5489.0,0.050324
5490.0,0.049569
5491.0,0.050166
5492.0,0.050411
5493.0,0.050008
5494.0,0.050253
5495.0,0.04985
5496.0,0.050095
5497.0,0.049692
5498.0,0.049937
5499.0,0.049534
5500.0,0.049779
5501.0,0.050376
5502.0,0.049621
5503.0,0.050218
5504.0,0.050463
5505.0,0.05006
5506.0,0.050305
5507.0,0.049902
5508.0,0.050147
5509.0,0.049744
5510.0,0.049989
5511.0,0.049586
5512.0,0.050183
5513.0,0.050428
5514.0,0.050025
5515.0,0.05027
5516.0,0.049867
5517.0,0.050112
5518.0,0.049709
5519.0,0.049954
5520.0,0.049551
5521.0,0.049796
5522.0,0.050393
5523.0,0.049638
5524.0,0.050235
5525.0,0.05048
5526.0,0.050077
5527.0,0.050322
5528.0,0.049919
5529.0,0.050164
5530.0,0.049761
5531.0,0.050006
5532.0,0.049603
5533.0,0.049848
5534.0,0.050445
5535.0,0.04969
5536.0,0.050287
5537.0,0.049532
5538.0,0.050129
5539.0,0.050374
5540.0,0.049971
5541.0,0.050216
5542.0,0.049813
5543.0,0.050058
5544.0,0.049655
5545.0,0.0499
5546.0,0.050497
5547.0,0.049742
5548.0,0.050339
5549.0,0.049936
5550.0,0.050181
5551.0,0.049778
5552.0,0.050023
5553.0,0.04962
5554.0,0.049865
5555.0,0.050462
5556.0,0.049707
5557.0,0.050304
5558.0,0.049549
5559.0,0.050146
5560.0,0.050391
5561.0,0.049988
5562.0,0.050233
5563.0,0.04983
5564.0,0.050075
5565.0,0.049672
5566.0,0.049917
5567.0,0.049514
5568.0,0.049759
5569.0,0.050356
5570.0,0.049601
5571.0,0.050198
5572.0,0.050443
5573.0,0.05004
5574.0,0.050285
5575.0,0.049882
5576.0,0.050127
5577.0,0.049724
5578.0,0.049969
5579.0,0.049566
5580.0,0.049811
5581.0,0.050408
5582.0,0.049653
5583.0,0.05025
5584.0,0.049847
5585.0,0.050092
5586.0,0.049689
5587.0,0.049934
5588.0,0.049531
5589.0,0.049776
5590.0,0.050373
5591.0,0.049618
5592.0,0.050215
5593.0,0.05046
5594.0,0.050057
5595.0,0.050302
5596.0,0.049899
5597.0,0.050144
5598.0,0.049741
5599.0,0.049986
5600.0,0.049583
5601.0,0.049828
5602.0,0.050425
5603.0,0.04967
5604.0,0.050267
5605.0,0.049512
5606.0,0.050109
5607.0,0.050354
5608.0,0.049951
5609.0,0.050196
5610.0,0.049793
5611.0,0.050038
5612.0,0.049635
5613.0,0.04988
5614.0,0.050477
5615.0,0.049722
5616.0,0.050319
5617.0,0.049564
5618.0,0.050161
5619.0,0.050406
5620.0,0.050003
5621.0,0.0496
5622.0,0.049845
5623.0,0.050442
5624.0,0.049687
5625.0,0.050284
5626.0,0.049529
5627.0,0.050126
5628.0,0.050371
5629.0,0.049968
5630.0,0.050213
5631.0,0.04981
5632.0,0.050055
5633.0,0.049652
5634.0,0.049897
5635.0,0.050494
5636.0,0.049739
5637.0,0.050336
5638.0,0.049581
5639.0,0.050178
5640.0,0.050423
5641.0,0.05002
5642.0,0.050265
5643.0,0.049862
5644.0,0.050107
5645.0,0.049704
5646.0,0.049949
5647.0,0.049546
5648.0,0.049791
5649.0,0.050388
5650.0,0.049633
5651.0,0.05023
5652.0,0.050475
5653.0,0.050072
5654.0,0.050317
5655.0,0.049914
5656.0,0.050159
5657.0,0.049756
5658.0,0.050353
5659.0,0.049598
5660.0,0.050195
5661.0,0.05044
5662.0,0.050037
5663.0,0.050282
5664.0,0.049879
5665.0,0.050124
5666.0,0.049721
5667.0,0.049966
5668.0,0.049563
5669.0,0.049808
5670.0,0.050405
5671.0,0.04965
5672.0,0.050247
5673.0,0.050492
5674.0,0.050089
5675.0,0.050334
5676.0,0.049931
5677.0,0.050176
5678.0,0.049773
5679.0,0.050018
5680.0,0.049615
5681.0,0.04986
5682.0,0.050457
5683.0,0.049702
5684.0,0.050299
5685.0,0.049544
5686.0,0.050141
5687.0,0.050386
5688.0,0.049983
5689.0,0.050228
5690.0,0.049825
5691.0,0.05007
5692.0,0.049667
5693.0,0.050264
5694.0,0.049509
5695.0,0.050106
5696.0,0.050351
